,C0,mu,eta,e,B,m_init,mean_m,mean_nb,mean_nu,mean_C,mean_nv,e_effective,pv_type,theta,gen_max,bac_extinct,phage_extinct,timestamp,end_time,folder_date,f,pv
0,300.0,3.1622776601683795e-05,1e-05,0.1,170.0,50.0,,45.35293960571289,0.0018627803074195,198.62745666503903,6752.529296875,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.478345,2756.7213541666665,2019-02-07,0.3,0.02
1,300.0,3.1622776601683795e-05,1e-05,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.487974,1380.3484810667169,2019-02-07,0.3,0.02
2,300.0,3.1622776601683795e-05,1e-05,0.1,170.0,10.0,,51.333333333333336,0.013843312998848,199.3137254901961,6304.372549019608,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.508416,5765.162724252999,2019-02-07,0.3,0.02
3,300.0,3.1622776601683795e-05,1e-05,0.5,170.0,10.0,0.1875,50.333333333333336,0.0811065096237307,201.6078431372549,5944.843137254902,0.1944167049043412,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.493358,3910.8263216208734,2019-02-07,0.3,0.02
4,300.0,3.1622776601683795e-05,1e-05,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.510293,187.12952831906227,2019-02-07,0.3,0.02
5,300.0,3.1622776601683795e-05,1e-05,0.1,170.0,1.0,0.0625,49.76470588235294,0.0250149613876947,194.8235294117647,6667.862745098039,0.0976351351351351,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.704222,4175.44755292626,2019-02-07,0.3,0.02
6,300.0,3.1622776601683795e-05,1e-05,0.5,170.0,1.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.507547,1935.7283952968849,2019-02-07,0.3,0.02
7,300.0,3.1622776601683795e-05,1e-05,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.481941,746.1148677772394,2019-02-07,0.3,0.02
8,300.0,3.1622776601683795e-05,0.0001,0.1,170.0,50.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.512105,199.8945955108169,2019-02-07,0.3,0.02
9,300.0,3.1622776601683795e-05,0.0001,0.5,170.0,50.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.479651,153.899183297187,2019-02-07,0.3,0.02
10,300.0,3.1622776601683795e-05,0.0001,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.507029,423.869505747937,2019-02-07,0.3,0.02
11,300.0,3.1622776601683795e-05,0.0001,0.1,170.0,10.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.492083,558.0492412095676,2019-02-07,0.3,0.02
12,300.0,3.1622776601683795e-05,0.0001,0.5,170.0,10.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.466572,1298.3214007459887,2019-02-07,0.3,0.02
13,300.0,3.1622776601683795e-05,0.0001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.443058,145.2180219965304,2019-02-07,0.3,0.02
14,300.0,3.1622776601683795e-05,0.0001,0.5,170.0,1.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.452839,7.714234190926922,2019-02-07,0.3,0.02
15,300.0,3.1622776601683795e-05,0.0001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.499067,145.4368727977367,2019-02-07,0.3,0.02
16,300.0,3.1622776601683795e-05,0.001,0.1,170.0,50.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.504046,1844.029753031231,2019-02-07,0.3,0.02
17,300.0,3.1622776601683795e-05,0.001,0.5,170.0,50.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.517660,806.6156914638422,2019-02-07,0.3,0.02
18,300.0,3.1622776601683795e-05,0.001,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.509454,9.57560238859451,2019-02-07,0.3,0.02
19,300.0,3.1622776601683795e-05,0.001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.444922,281.96471730537104,2019-02-07,0.3,0.02
20,300.0,3.1622776601683795e-05,0.001,0.1,170.0,1.0,0.9375,49.294117647058826,0.4439965403092028,195.94117647058823,6258.980392156863,0.0876006927109328,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.494819,6338.684864558004,2019-02-07,0.3,0.02
21,300.0,3.1622776601683795e-05,0.001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.443608,67.05649672877871,2019-02-07,0.3,0.02
22,300.0,3.1622776601683795e-05,0.01,0.1,170.0,50.0,1.1875,52.90196078431372,0.8253607022458548,191.50980392156865,6784.294117647059,0.0840263724733492,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.507858,5066.789739525054,2019-02-07,0.3,0.02
23,300.0,3.1622776601683795e-05,0.01,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.575991,126.75254575185274,2019-02-07,0.3,0.02
24,300.0,3.1622776601683795e-05,0.01,0.1,170.0,10.0,1.375,51.66666666666666,0.8238185217659797,196.23529411764707,5738.705882352941,0.0713175370621776,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.502447,5884.08939439406,2019-02-07,0.3,0.02
25,300.0,3.1622776601683795e-05,0.01,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.594721,21.502791390239054,2019-02-07,0.3,0.02
26,1000.0,3.1622776601683795e-05,1e-05,0.95,170.0,50.0,0.875,173.94117647058823,0.1631306410789433,641.8039215686274,21254.529411764703,0.2945049281257526,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.440729,3563.666530853157,2019-02-07,0.3,0.02
27,1000.0,3.1622776601683795e-05,1e-05,0.95,170.0,10.0,0.6875,191.1372549019608,0.1947485523794043,625.9215686274509,21027.686274509804,0.3718426746474532,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.442932,2954.662910355852,2019-02-07,0.3,0.02
28,1000.0,3.1622776601683795e-05,1e-05,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.487986,999.539959609392,2019-02-07,0.3,0.02
29,1000.0,3.1622776601683795e-05,0.0001,0.95,170.0,50.0,2.0,208.07843017578125,0.4297118484973907,612.7255249023438,20578.765625,0.2695646286010742,binary,0.0,10000.0,0,1,2019-03-05T22:58:34.477334,3269.4646577380954,2019-02-07,0.3,0.02
30,1000.0,3.1622776601683795e-05,0.001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-15T09:47:23.670629,26.335696265811013,2019-02-07,0.3,0.02
31,300.0,3.1622776601683795e-05,0.0001,0.1,170.0,1.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T11:22:57.501687,1993.6234913797591,2019-02-07,0.3,0.02
32,300.0,3.1622776601683795e-05,0.01,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.502731,205.81153025571703,2019-02-07,0.3,0.02
33,1000.0,3.1622776601683795e-05,0.0001,0.95,170.0,1.0,1.6875,198.0196078431373,0.3364850759639847,625.2549019607845,20903.70588235294,0.2342336644296417,binary,0.0,10000.0,0,1,2019-02-07T11:22:57.715602,3505.3760893368208,2019-02-07,0.3,0.02
34,300.0,1e-05,1e-05,0.1,170.0,1.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T20:56:13.410114,1342.1182056521363,2019-02-07,0.3,0.02
35,300.0,1e-05,0.001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T12:15:34.117906,196.8348511650288,2019-02-07,0.3,0.02
36,1000.0,1e-05,1e-05,0.95,170.0,10.0,1.0,218.0,0.2150790696710101,621.2352941176471,19048.803921568626,0.5816955060708768,binary,0.0,10000.0,0,1,2019-02-08T12:20:19.025374,3304.950713269059,2019-02-07,0.3,0.02
37,300.0,3.162277660168379e-06,1e-05,0.1,170.0,50.0,,47.47058823529412,0.0073005339638788,198.8627450980392,6029.6274509803925,,binary,0.0,10000.0,1,0,2019-02-11T16:07:22.973041,4787.785238869546,2019-02-07,0.3,0.02
38,300.0,3.162277660168379e-06,0.0001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T06:21:57.802209,51.41313244047619,2019-02-07,0.3,0.02
39,300.0,1e-05,1e-05,0.5,170.0,1.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T20:58:01.863364,1589.60166506095,2019-02-07,0.3,0.02
40,300.0,1e-05,1e-05,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-07T20:59:44.565818,7.030703549068369,2019-02-07,0.3,0.02
41,300.0,1e-05,0.0001,0.5,170.0,50.0,0.9375,81.37254901960785,0.5980840328195357,162.9803921568627,5603.431372549019,0.3569734700899306,binary,0.0,10000.0,1,0,2019-02-07T21:03:43.563001,9310.63377418432,2019-02-07,0.3,0.02
42,300.0,1e-05,0.0001,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T06:24:25.957320,164.9157433009121,2019-02-07,0.3,0.02
43,300.0,1e-05,0.0001,0.1,170.0,10.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-08T06:29:40.732380,853.9312885476445,2019-02-07,0.3,0.02
44,300.0,1e-05,0.0001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T09:23:28.639087,207.138751821636,2019-02-07,0.3,0.02
45,300.0,1e-05,0.0001,0.1,170.0,1.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-08T09:24:31.331592,302.06033341088227,2019-02-07,0.3,0.02
46,300.0,1e-05,0.0001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T09:58:26.549561,142.69195569324776,2019-02-07,0.3,0.02
47,300.0,1e-05,0.001,0.1,170.0,50.0,1.125,48.80392156862745,0.4113173684764816,201.8823529411765,5894.058823529412,0.0903331094625705,binary,0.0,10000.0,1,0,2019-02-08T09:58:43.799509,4007.1003909077567,2019-02-07,0.3,0.02
48,300.0,1e-05,0.001,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T10:38:07.260530,257.48473723989315,2019-02-07,0.3,0.02
49,300.0,1e-05,0.001,0.1,170.0,10.0,1.375,52.50980392156863,0.3683820301343484,196.90196078431373,6270.176470588235,0.0783867713157646,binary,0.0,10000.0,1,0,2019-02-08T10:45:04.801574,2975.7530031517645,2019-02-07,0.3,0.02
50,300.0,1e-05,0.001,0.1,170.0,1.0,0.8125,50.07843137254902,0.3962712180794267,193.35294117647047,6890.117647058823,0.0867188943745588,binary,0.0,10000.0,1,0,2019-02-08T12:15:34.310720,8080.716604654696,2019-02-07,0.3,0.02
51,300.0,1e-05,0.001,0.5,170.0,1.0,1.375,82.3529411764706,0.6628717283079629,158.0392156862745,5535.098039215686,0.3819552231870711,binary,0.0,10000.0,1,0,2019-02-08T12:15:34.344757,4405.601572319407,2019-02-07,0.3,0.02
52,300.0,1e-05,0.001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T12:15:34.637079,29.593936137396167,2019-02-07,0.3,0.02
53,300.0,1e-05,0.01,0.1,170.0,50.0,1.0625,48.549019607843135,0.8279762777971,199.09803921568627,5666.411764705882,0.0957419493218491,binary,0.0,10000.0,1,0,2019-02-08T12:15:34.759214,3731.444378214032,2019-02-07,0.3,0.02
54,300.0,1e-05,0.01,0.5,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T12:15:34.926992,1683.6894291657006,2019-02-07,0.3,0.02
55,300.0,1e-05,0.01,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T12:15:34.964480,120.22360009288548,2019-02-07,0.3,0.02
56,300.0,1e-05,0.01,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T12:15:37.064704,139.39183937504652,2019-02-07,0.3,0.02
57,300.0,1e-05,0.01,0.1,170.0,1.0,1.3125,53.05882352941177,0.8282243472931606,192.921568627451,6210.450980392156,0.088169192764094,binary,0.0,10000.0,1,0,2019-02-08T12:15:49.057932,8176.85912262924,2019-02-07,0.3,0.02
58,300.0,1e-05,0.01,0.5,170.0,1.0,1.6874999999999998,84.43137254901961,0.8381941198645803,162.7450980392157,5207.843137254902,0.3260590502722321,binary,0.0,10000.0,0,1,2019-02-08T12:16:05.238996,9364.557346031732,2019-02-07,0.3,0.02
59,300.0,1e-05,0.01,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T12:16:27.392618,18.868320187908424,2019-02-07,0.3,0.02
60,1000.0,1e-05,1e-05,0.95,170.0,50.0,0.9375,265.8627450980392,0.3355793540204242,575.1764705882354,18002.62745098039,0.4476085614513079,binary,0.0,10000.0,0,1,2019-02-08T12:17:52.738999,2324.8517884367307,2019-02-07,0.3,0.02
61,1000.0,1e-05,1e-05,0.95,170.0,1.0,1.1875,278.3921568627451,0.3299631449028611,565.372549019608,17230.313725490196,0.4794289815137406,binary,0.0,10000.0,0,1,2019-02-08T12:27:30.300853,2666.077909518373,2019-02-07,0.3,0.02
62,1000.0,1e-05,0.0001,0.95,170.0,50.0,1.875,294.45098039215685,0.5984697555884648,542.1372549019609,17338.43137254902,0.4251228374315141,binary,0.0,10000.0,0,1,2019-02-08T12:34:37.255936,2622.803288304828,2019-02-07,0.3,0.02
63,1000.0,1e-05,0.0001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T12:58:26.856437,1785.358706824527,2019-02-07,0.3,0.02
64,1000.0,1e-05,0.0001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T13:18:19.843229,278.79974215067807,2019-02-07,0.3,0.02
65,1000.0,1e-05,0.01,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-08T17:27:46.427867,34.00262104442179,2019-02-07,0.3,0.02
66,300.0,3.162277660168379e-06,1e-05,0.5,170.0,50.0,0.5625,77.82352941176471,0.3827202485809235,170.8627450980392,5212.980392156863,0.4536218113656143,binary,0.0,10000.0,1,0,2019-02-11T16:17:45.637145,5792.2705847823945,2019-02-07,0.3,0.02
67,300.0,3.162277660168379e-06,1e-05,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-11T16:31:18.606930,327.0082841855908,2019-02-07,0.3,0.02
68,300.0,3.162277660168379e-06,1e-05,0.1,170.0,10.0,,51.45098039215687,0.0070819849476293,194.64705882352936,6465.901960784314,,binary,0.0,10000.0,1,0,2019-02-11T16:37:25.719582,7464.777260043638,2019-02-07,0.3,0.02
69,300.0,3.162277660168379e-06,1e-05,0.5,170.0,10.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-11T16:44:11.089945,570.7044039877358,2019-02-07,0.3,0.02
70,300.0,3.162277660168379e-06,1e-05,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-11T16:45:51.356702,489.48230943533207,2019-02-07,0.3,0.02
71,300.0,3.162277660168379e-06,1e-05,0.1,170.0,1.0,0.0625,50.11764705882353,0.0006070267648883,194.54901960784315,6271.764705882353,0.1,binary,0.0,10000.0,1,0,2019-02-11T16:47:04.120742,2584.9260187908258,2019-02-07,0.3,0.02
72,300.0,3.162277660168379e-06,1e-05,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-11T17:00:50.328218,24.3097885229748,2019-02-07,0.3,0.02
73,300.0,3.162277660168379e-06,0.0001,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T04:07:55.677334,361.2669038318453,2019-02-07,0.3,0.02
74,300.0,3.162277660168379e-06,0.0001,0.1,170.0,10.0,0.375,48.60784149169922,0.0750129446387291,200.4117431640625,5672.17626953125,0.0998144149780273,binary,0.0,10000.0,1,0,2019-02-16T04:07:55.816637,4277.6953125,2019-02-07,0.3,0.02
75,300.0,3.162277660168379e-06,0.0001,0.5,170.0,10.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-16T04:14:51.244989,13.44657244001116,2019-02-07,0.3,0.02
76,300.0,3.162277660168379e-06,0.0001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T04:15:12.280485,163.1518322172619,2019-02-07,0.3,0.02
77,300.0,3.162277660168379e-06,0.0001,0.1,170.0,1.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-16T04:16:39.586549,221.8179175967262,2019-02-07,0.3,0.02
78,1000.0,3.162277660168379e-06,1e-05,0.95,170.0,50.0,1.125,378.7843017578125,0.3719830811023712,505.1372680664063,11970.94140625,0.6557256579399109,binary,0.0,10000.0,0,1,2019-02-16T21:51:46.225029,2505.385230654762,2019-02-07,0.3,0.02
79,1000.0,3.162277660168379e-06,1e-05,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T21:57:55.458917,964.3345424107142,2019-02-07,0.3,0.02
80,1000.0,3.162277660168379e-06,1e-05,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T22:33:31.770265,920.178199404762,2019-02-07,0.3,0.02
81,1000.0,3.162277660168379e-06,0.0001,0.95,170.0,50.0,1.8749998807907104,356.2745056152344,0.5477094650268555,498.4509887695313,13912.921875,0.5177174210548401,binary,0.0,10000.0,0,1,2019-02-16T22:47:49.977146,2959.8097098214284,2019-02-07,0.3,0.02
82,1000.0,3.162277660168379e-06,0.0001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T23:36:05.630551,1489.2950148809523,2019-02-07,0.3,0.02
83,1000.0,3.162277660168379e-06,0.0001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-17T04:55:44.231524,576.9915829613096,2019-02-07,0.3,0.02
84,1000.0,3.162277660168379e-06,0.001,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-17T04:58:06.860085,716.9931175595239,2019-02-07,0.3,0.02
85,1000.0,3.162277660168379e-06,0.001,0.95,170.0,10.0,2.375,292.2549133300781,0.7228199243545532,539.2352905273438,17267.685546875,0.3979750871658325,binary,0.0,10000.0,0,1,2019-02-17T05:35:00.548314,4108.002976190476,2019-02-07,0.3,0.02
86,1000.0,3.162277660168379e-06,0.001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-17T05:51:54.434502,967.1765252976192,2019-02-07,0.3,0.02
87,1000.0,3.162277660168379e-06,0.01,0.95,170.0,10.0,3.625,252.2745056152344,0.8585705757141113,560.1959838867188,19207.529296875,0.2492764741182327,binary,0.0,10000.0,0,1,2019-02-17T07:54:15.360593,8556.218005952382,2019-02-07,0.3,0.02
88,1000.0,3.162277660168379e-06,0.01,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-17T09:23:06.555106,23.64058576311384,2019-02-07,0.3,0.02
89,3000.0,3.162277660168379e-06,0.01,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-18T03:13:57.107381,28.13219633556548,2019-02-07,0.3,0.02
90,3000.0,1e-05,0.01,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-15T09:47:33.080582,32.28917003813244,2019-02-07,0.3,0.02
91,300.0,3.162277660168379e-06,0.001,0.1,170.0,50.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-16T06:22:01.236679,1443.843005952381,2019-02-07,0.3,0.02
92,300.0,3.162277660168379e-06,0.001,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T06:52:50.394977,109.17430478050596,2019-02-07,0.3,0.02
93,300.0,3.162277660168379e-06,0.001,0.1,170.0,10.0,0.875,52.6274528503418,0.411093533039093,197.8039093017578,5732.2158203125,0.0994794964790344,binary,0.0,10000.0,1,0,2019-02-16T06:58:21.109830,3926.9996279761904,2019-02-07,0.3,0.02
94,300.0,3.162277660168379e-06,0.001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T07:17:30.545628,330.2463030133929,2019-02-07,0.3,0.02
95,300.0,3.162277660168379e-06,0.001,0.1,170.0,1.0,0.9375,55.52941131591797,0.4529905021190643,188.5098114013672,6295.62744140625,0.0963088274002075,binary,0.0,10000.0,0,1,2019-02-16T07:18:55.219885,3569.152901785714,2019-02-07,0.3,0.02
96,300.0,3.162277660168379e-06,0.001,0.5,170.0,1.0,1.5,91.78431701660156,0.664502739906311,157.37255859375,5163.11767578125,0.3366032242774963,binary,0.0,10000.0,0,1,2019-02-16T07:21:53.552592,5179.441964285715,2019-02-07,0.3,0.02
97,300.0,3.162277660168379e-06,0.001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T07:31:03.822760,90.29470679873512,2019-02-07,0.3,0.02
98,300.0,3.162277660168379e-06,0.01,0.1,170.0,50.0,,,,,,,binary,0.0,10000.0,1,0,2019-02-16T07:31:18.092513,6.740378243582589,2019-02-07,0.3,0.02
99,300.0,3.162277660168379e-06,0.01,0.5,170.0,50.0,1.375,108.35294342041016,0.8340426683425903,141.9215545654297,4355.7451171875,0.3996149003505707,binary,0.0,10000.0,0,1,2019-02-16T07:35:05.806190,9073.839285714286,2019-02-07,0.3,0.02
100,300.0,3.162277660168379e-06,0.01,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T07:58:35.151202,141.7733909970238,2019-02-07,0.3,0.02
101,300.0,3.162277660168379e-06,0.01,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T21:51:43.580968,121.66773623511904,2019-02-07,0.3,0.02
102,300.0,3.162277660168379e-06,0.01,0.1,170.0,1.0,1.0,48.70588302612305,0.833778977394104,196.9999847412109,6379.86279296875,0.0999902486801147,binary,0.0,10000.0,1,0,2019-02-16T21:51:43.910379,2409.6622023809523,2019-02-07,0.3,0.02
103,300.0,3.162277660168379e-06,0.01,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-02-16T21:51:43.987151,20.265034993489586,2019-02-07,0.3,0.02
104,300.0,1e-06,0.0001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T05:26:11.462035,179.62856910342262,2019-02-07,0.3,0.02
105,300.0,1e-06,0.0001,0.1,170.0,1.0,0.4375,50.90196228027344,0.1135174706578254,195.1960906982422,6050.62744140625,0.0999970063567161,binary,0.0,10000.0,1,0,2019-04-07T05:26:34.570848,3210.9289434523807,2019-02-07,0.3,0.02
106,300.0,1e-06,0.0001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T05:27:17.479120,81.90284365699405,2019-02-07,0.3,0.02
107,300.0,1e-06,0.001,0.1,170.0,50.0,,,,,,,binary,0.0,10000.0,1,0,2019-04-07T05:27:23.877032,1244.379650297619,2019-02-07,0.3,0.02
108,300.0,1e-06,0.001,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T05:36:34.266687,146.82400948660714,2019-02-07,0.3,0.02
109,300.0,1e-06,0.001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T05:43:52.117355,83.0848621186756,2019-02-07,0.3,0.02
110,300.0,1e-06,0.001,0.1,170.0,1.0,1.0,49.82352828979492,0.3978663980960846,198.07843017578125,6151.529296875,0.0999949723482132,binary,0.0,10000.0,1,0,2019-04-07T05:44:44.224475,9088.990327380952,2019-02-07,0.3,0.02
111,300.0,1e-06,0.001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T05:52:08.761277,24.47100539434524,2019-02-07,0.3,0.02
112,300.0,1e-06,0.01,0.5,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T05:56:45.756649,1290.4634486607144,2019-02-07,0.3,0.02
113,300.0,1e-06,0.01,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T06:02:48.637196,114.24452427455356,2019-02-07,0.3,0.02
114,300.0,1e-06,0.01,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T08:32:13.351156,150.459716796875,2019-02-07,0.3,0.02
115,300.0,1e-06,0.01,0.1,170.0,1.0,,,,,,,binary,0.0,10000.0,1,0,2019-04-07T08:33:36.820199,679.4970703125,2019-02-07,0.3,0.02
116,300.0,1e-06,0.01,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T08:46:05.371195,25.470787411644345,2019-02-07,0.3,0.02
117,1000.0,1e-06,1e-05,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T10:26:27.135566,1132.929222470238,2019-02-07,0.3,0.02
118,1000.0,1e-06,1e-05,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T16:32:59.892426,1807.991071428572,2019-02-07,0.3,0.02
119,1000.0,1e-06,1e-05,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-07T17:04:40.174641,949.2120535714286,2019-02-07,0.3,0.02
120,1000.0,1e-06,0.0001,0.95,170.0,50.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-08T06:13:39.287193,547.8041294642857,2019-02-07,0.3,0.02
121,1000.0,1e-06,0.0001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-08T06:26:36.521473,355.9208984375,2019-02-07,0.3,0.02
122,1000.0,1e-06,0.001,0.95,170.0,50.0,1.3125,556.37255859375,0.5497822165489197,365.941162109375,5276.37255859375,0.854824423789978,binary,0.0,10000.0,0,1,2019-04-08T06:30:52.309677,2674.087797619048,2019-02-07,0.3,0.02
123,1000.0,1e-06,0.001,0.95,170.0,10.0,1.133333444595337,589.1372680664062,0.5476131439208984,347.058837890625,3981.078369140625,0.9141342043876648,binary,0.0,10000.0,0,1,2019-04-08T06:47:34.048747,3467.629836309524,2019-02-07,0.3,0.02
124,1000.0,1e-06,0.001,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-08T07:12:15.985149,1081.9479166666667,2019-02-07,0.3,0.02
125,1000.0,1e-06,0.01,0.95,170.0,50.0,3.1875,285.0196228027344,0.8638870716094971,530.8823852539062,18253.01953125,0.3719352185726166,binary,0.0,10000.0,0,1,2019-04-08T07:31:27.113925,6868.331845238095,2019-02-07,0.3,0.02
126,1000.0,1e-06,0.01,0.95,170.0,1.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-08T08:21:52.209163,70.43756394159226,2019-02-07,0.3,0.02
127,300.0,1e-06,1e-05,0.1,170.0,50.0,,44.313724517822266,0.0037495002616196,203.9411773681641,6097.84326171875,,binary,0.0,10000.0,0,1,2019-03-11T14:36:54.406799,5449.951264880953,2019-02-07,0.3,0.02
128,300.0,1e-06,0.0001,0.1,170.0,10.0,0.25,50.82352828979492,0.0732477456331253,197.1372528076172,6034.35302734375,0.0999119505286216,binary,0.0,10000.0,1,0,2019-04-05T06:09:33.713969,4666.981026785715,2019-02-07,0.3,0.02
129,1000.0,1e-06,0.0001,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-08T06:16:26.457862,333.8456333705357,2019-02-07,0.3,0.02
130,1000.0,1e-06,0.01,0.95,170.0,10.0,,,,,,,binary,0.0,10000.0,0,1,2019-04-08T07:58:11.694911,811.0209263392857,2019-02-07,0.3,0.02
